Year,m,d,Time,Cloud amount (1/8),Pressure (msl) (hPa),Relative humidity (%),Precipitation intensity (mm/h),Snow depth (cm),Air temperature (degC),Dew-point temperature (degC),Horizontal visibility (m),Wind direction (deg),Gust speed (m/s),Wind speed (m/s),area
2019,2,1,9,8.0,1017.7,93.0,0.0,52.0,-4.2,-5.2,36770.0,89.0,7.8,5.5,1
2019,2,1,10,8.0,1017.6,91.0,0.0,52.0,-3.6,-4.8,43360.0,94.0,8.5,5.8,1
2019,2,1,11,8.0,1017.3,89.0,0.0,52.0,-3.2,-4.7,42700.0,91.0,11.6,7.0,1
2019,2,1,12,8.0,1017.0,88.0,0.0,52.0,-3.2,-4.9,43390.0,92.0,10.5,7.3,1
2019,2,1,13,8.0,1016.9,87.0,0.0,51.0,-3.4,-5.4,29400.0,97.0,13.5,8.3,1
2019,2,1,14,8.0,1016.8,88.0,0.0,51.0,-3.9,-5.7,6240.0,97.0,14.6,9.0,1
2019,2,1,15,8.0,1016.8,91.0,0.0,51.0,-4.0,-5.3,24220.0,96.0,10.9,7.6,1
2019,2,1,16,8.0,1016.7,93.0,0.0,51.0,-4.2,-5.2,23790.0,88.0,13.5,7.7,1
2019,2,1,17,8.0,1016.3,95.0,0.0,51.0,-4.5,-5.2,18270.0,84.0,13.5,8.6,1
2019,2,1,18,8.0,1016.3,97.0,0.0,51.0,-5.1,-5.6,14510.0,78.0,12.1,8.5,1
2019,2,1,19,8.0,1016.3,98.0,0.0,51.0,-5.9,-6.2,7940.0,71.0,9.2,6.5,1
2019,2,1,20,8.0,1016.6,98.0,0.0,51.0,-6.2,-6.4,3840.0,71.0,9.7,6.2,1
2019,2,1,21,8.0,1016.3,98.0,0.4,51.0,-6.1,-6.4,4290.0,71.0,7.7,6.1,1
2019,2,1,22,8.0,1016.2,98.0,0.4,51.0,-5.7,-6.0,3310.0,70.0,11.6,5.8,1
2019,2,1,23,8.0,1015.9,95.0,0.0,51.0,-5.3,-5.9,23750.0,74.0,11.8,6.7,1
2019,2,2,0,8.0,1015.7,95.0,0.0,51.0,-5.2,-5.9,37380.0,74.0,12.0,7.3,1
2019,2,2,1,8.0,1015.5,96.0,0.0,51.0,-5.3,-5.8,41110.0,73.0,11.4,5.9,1
2019,2,2,2,8.0,1015.7,97.0,0.0,51.0,-5.6,-6.1,24140.0,66.0,6.0,4.8,1
2019,2,2,3,8.0,1015.5,98.0,0.0,51.0,-5.3,-5.6,14910.0,71.0,6.5,5.4,1
2019,2,2,4,8.0,1015.4,99.0,0.0,51.0,-4.1,-4.2,10800.0,73.0,12.0,7.4,1
2019,2,2,5,8.0,1015.2,99.0,0.0,51.0,-3.7,-3.9,6050.0,68.0,11.9,7.6,1
2019,2,2,9,8.0,1015.8,95.0,0.0,51.0,-3.0,-3.7,6250.0,60.0,11.8,8.2,1
2019,2,2,10,8.0,1015.9,97.0,0.0,51.0,-2.9,-3.3,3420.0,69.0,13.0,7.8,1
2019,2,2,11,8.0,1015.9,98.0,0.5,51.0,-2.9,-3.2,1730.0,66.0,12.5,8.7,1
2019,2,2,12,8.0,1015.1,95.0,0.0,51.0,-3.0,-3.6,3690.0,50.0,15.1,10.1,1
2019,2,2,13,8.0,1014.9,94.0,0.0,51.0,-2.9,-3.8,11420.0,52.0,14.7,10.5,1
2019,2,2,14,8.0,1015.0,94.0,0.0,50.0,-2.9,-3.7,22290.0,52.0,14.4,9.6,1
2019,2,2,15,8.0,1014.6,95.0,0.0,50.0,-3.0,-3.7,17420.0,51.0,14.5,9.9,1
2019,2,2,16,8.0,1014.7,96.0,0.0,50.0,-3.0,-3.6,14080.0,50.0,13.6,10.2,1
2019,2,2,18,8.0,1014.3,99.0,0.0,50.0,-3.0,-3.1,9190.0,49.0,13.3,10.0,1
2019,2,2,19,8.0,1013.9,99.0,0.0,50.0,-3.0,-3.2,8230.0,53.0,13.9,10.3,1
2019,2,2,20,8.0,1013.1,99.0,0.0,50.0,-3.0,-3.2,6040.0,53.0,15.6,10.6,1
2019,2,2,21,8.0,1012.8,98.0,0.0,50.0,-3.0,-3.2,7050.0,55.0,16.7,10.6,1
2019,2,2,22,8.0,1012.3,97.0,0.0,50.0,-3.0,-3.4,6610.0,62.0,18.5,10.8,1
2019,2,2,23,8.0,1011.8,97.0,0.5,50.0,-3.0,-3.5,2550.0,53.0,16.8,11.6,1
2019,2,3,2,8.0,1009.6,97.0,1.2,50.0,-3.0,-3.5,890.0,59.0,16.0,10.2,1
2019,2,3,3,8.0,1009.1,96.0,1.1,50.0,-2.9,-3.5,710.0,53.0,15.9,11.1,1
2019,2,3,4,8.0,1007.8,95.0,0.7,50.0,-3.0,-3.7,580.0,56.0,18.1,12.2,1
2019,2,3,5,8.0,1007.4,96.0,0.7,50.0,-3.3,-3.7,320.0,58.0,17.0,11.6,1
2019,2,3,6,8.0,1006.8,97.0,1.0,50.0,-3.1,-3.6,630.0,56.0,15.3,11.3,1
2019,2,3,7,8.0,1006.8,97.0,2.3,50.0,-2.8,-3.1,860.0,55.0,13.8,10.2,1
2019,2,3,8,8.0,1006.7,97.0,0.7,50.0,-2.3,-2.7,1080.0,59.0,16.9,9.9,1
2019,2,3,9,8.0,1006.4,97.0,0.2,50.0,-1.7,-2.1,1780.0,60.0,13.6,9.4,1
2019,2,3,10,8.0,1005.9,97.0,0.7,50.0,-1.2,-1.6,3200.0,59.0,13.0,9.0,1
2019,2,7,7,8.0,1009.2,98.0,0.0,58.0,-1.2,-1.4,4120.0,194.0,11.3,8.5,1
2019,2,7,8,8.0,1008.8,98.0,0.7,58.0,-1.1,-1.3,1890.0,196.0,10.6,7.8,1
2019,2,7,10,8.0,1008.0,99.0,0.0,59.0,0.2,0.1,18360.0,217.0,8.2,6.2,1
2019,2,7,11,9.0,1007.8,,0.0,58.0,0.4,0.4,1020.0,228.0,7.8,6.0,1
2019,2,7,13,8.0,1008.2,100.0,0.0,58.0,0.8,0.8,18770.0,241.0,8.2,6.0,1
2019,2,7,14,8.0,1008.8,98.0,0.0,58.0,0.9,0.6,29150.0,239.0,9.5,6.1,1
2019,2,7,15,8.0,1009.4,97.0,0.0,58.0,0.8,0.3,50000.0,245.0,8.8,5.3,1
2019,2,7,16,8.0,1009.7,95.0,0.0,57.0,0.9,0.2,50000.0,253.0,8.6,6.0,1
2019,2,7,17,8.0,1009.9,94.0,0.0,57.0,0.9,0.1,50000.0,235.0,7.7,5.7,1
2019,2,7,18,8.0,1010.0,96.0,0.0,57.0,0.6,0.1,50000.0,241.0,6.9,4.5,1
2019,2,7,19,8.0,1010.1,97.0,0.0,57.0,0.6,0.2,50000.0,223.0,4.9,3.0,1
2019,2,7,21,8.0,1010.5,99.0,0.0,57.0,0.8,0.7,16500.0,194.0,5.1,4.2,1
2019,2,7,22,8.0,1010.4,100.0,0.0,57.0,0.8,0.8,6440.0,194.0,6.0,4.8,1
2019,2,7,23,8.0,1009.8,100.0,0.0,57.0,1.0,0.9,,171.0,4.2,3.1,1
2019,2,8,0,8.0,1009.1,100.0,0.0,56.0,0.8,0.8,9520.0,167.0,6.1,4.8,1
2019,2,8,1,8.0,1008.4,99.0,0.0,56.0,0.7,0.6,7280.0,156.0,8.1,6.1,1
2019,2,8,2,8.0,1007.1,100.0,0.0,56.0,0.7,0.7,7000.0,143.0,8.8,6.3,1
2019,2,8,3,8.0,1006.2,100.0,0.0,56.0,0.5,0.5,2690.0,139.0,9.2,7.2,1
2019,2,8,4,8.0,1005.7,100.0,0.4,56.0,0.6,0.6,1640.0,149.0,10.9,7.0,1
2019,2,8,5,8.0,1004.8,100.0,0.0,56.0,0.8,0.7,5380.0,155.0,8.2,6.3,1
2019,2,8,6,8.0,1004.3,96.0,0.0,55.0,0.6,0.1,8230.0,167.0,8.5,6.0,1
2019,2,8,7,8.0,1004.2,93.0,0.0,55.0,0.6,-0.4,10300.0,172.0,7.4,4.9,1
2019,2,8,8,8.0,1003.8,94.0,0.5,55.0,0.2,-0.7,3850.0,182.0,11.0,7.0,1
2019,2,8,9,8.0,1003.5,99.0,0.4,55.0,0.1,0.0,3210.0,185.0,10.1,6.6,1
2019,2,8,10,8.0,1003.3,98.0,0.0,55.0,0.5,0.2,6230.0,189.0,10.7,7.0,1
2019,2,8,11,8.0,1002.6,99.0,0.0,55.0,0.6,0.5,4170.0,187.0,11.4,8.3,1
2019,2,8,12,8.0,1001.9,99.0,0.0,55.0,0.9,0.8,3860.0,192.0,12.5,9.0,1
2019,2,8,13,8.0,1001.2,99.0,0.0,54.0,1.3,1.2,4910.0,195.0,14.0,10.2,1
2019,2,8,14,8.0,1001.0,98.0,0.0,54.0,1.5,1.2,6220.0,197.0,15.3,11.1,1
2019,2,8,15,8.0,1000.7,100.0,0.5,53.0,1.4,1.4,3130.0,199.0,13.2,10.3,1
2019,2,8,16,8.0,1000.6,99.0,0.9,53.0,1.7,1.5,4320.0,204.0,13.7,10.1,1
2019,2,8,17,8.0,1000.6,99.0,0.5,53.0,1.5,1.5,4070.0,210.0,11.2,8.3,1
2019,2,8,18,8.0,1000.5,99.0,0.0,53.0,2.1,2.0,13780.0,214.0,12.1,8.3,1
2019,2,8,19,8.0,1000.7,96.0,0.0,52.0,2.2,1.7,22850.0,223.0,13.1,8.7,1
2019,2,8,20,8.0,1000.8,96.0,0.0,52.0,2.2,1.6,38860.0,219.0,10.2,8.0,1
2019,2,8,21,8.0,1001.2,94.0,0.0,52.0,1.9,1.1,24600.0,226.0,11.7,7.8,1
2019,2,8,22,7.0,1001.9,95.0,0.0,51.0,1.2,0.6,9050.0,237.0,11.7,8.7,1
2019,2,8,23,8.0,1002.6,94.0,0.0,51.0,1.4,0.4,50000.0,234.0,8.5,6.1,1
2019,2,9,0,8.0,1003.0,96.0,0.0,51.0,1.6,,38960.0,218.0,7.9,5.9,1
2019,2,9,1,8.0,1003.3,94.0,0.0,51.0,2.1,1.2,50000.0,223.0,9.2,6.5,1
2019,2,9,2,8.0,1003.2,96.0,0.0,50.0,2.0,1.4,36010.0,223.0,9.4,6.6,1
2019,2,9,3,8.0,1003.4,97.0,0.0,50.0,1.8,1.4,16570.0,225.0,10.8,8.0,1
2019,2,9,4,8.0,1003.2,100.0,0.0,50.0,1.6,1.6,5610.0,222.0,11.7,8.7,1
2019,2,9,5,8.0,1002.9,100.0,0.0,49.0,1.7,1.7,4120.0,203.0,7.7,5.7,1
2019,2,9,6,8.0,1002.7,99.0,0.0,49.0,1.9,1.8,8760.0,204.0,11.1,8.5,1
2019,2,9,7,8.0,1002.7,99.0,0.4,48.0,1.6,1.5,5870.0,198.0,11.3,8.8,1
2019,2,9,8,8.0,1002.4,99.0,0.3,48.0,1.5,1.3,5000.0,196.0,14.2,9.8,1
2019,2,9,9,8.0,1002.0,99.0,0.3,47.0,1.3,1.2,3150.0,190.0,11.8,8.9,1
2019,2,9,10,8.0,1001.8,99.0,0.0,46.0,1.2,1.1,4940.0,192.0,11.4,8.3,1
2019,2,9,11,8.0,1001.2,99.0,0.1,47.0,1.1,1.0,4390.0,189.0,8.9,6.6,1
2019,2,9,12,8.0,1000.7,100.0,0.4,46.0,1.1,1.1,4820.0,190.0,8.6,6.7,1
2019,2,9,13,8.0,1000.1,100.0,0.9,46.0,0.9,0.9,3500.0,186.0,8.5,6.5,1
2019,2,9,14,8.0,999.6,98.0,0.0,46.0,1.6,1.4,7440.0,196.0,11.8,8.6,1
2019,2,9,15,8.0,999.3,99.0,1.4,45.0,1.0,0.9,4080.0,186.0,10.8,7.5,1
2019,2,9,16,8.0,998.7,99.0,0.0,45.0,1.2,1.1,6590.0,182.0,9.1,6.5,1
2019,2,9,17,7.0,998.3,97.0,0.0,44.0,1.8,1.3,11410.0,179.0,11.2,7.2,1
2019,2,9,18,7.0,997.8,95.0,0.0,44.0,2.0,1.2,15160.0,187.0,11.3,8.1,1
2019,2,9,19,8.0,997.3,95.0,0.7,44.0,1.8,1.0,6380.0,190.0,12.0,7.9,1
2019,2,9,20,8.0,996.9,96.0,0.4,43.0,1.3,0.7,5700.0,187.0,10.7,8.1,1
2019,2,9,21,8.0,996.4,94.0,0.0,43.0,1.5,0.7,10620.0,184.0,10.0,7.1,1
2019,2,9,22,8.0,995.7,94.0,1.1,43.0,1.2,0.4,5040.0,183.0,11.9,8.0,1
2019,2,9,23,8.0,995.3,99.0,0.9,43.0,0.8,0.7,3090.0,184.0,10.1,7.2,1
2019,2,10,0,8.0,994.9,100.0,0.7,42.0,0.4,0.4,2030.0,190.0,10.4,7.6,1
2019,2,10,1,8.0,994.4,100.0,0.5,42.0,0.1,0.1,2520.0,195.0,11.4,8.0,1
2019,2,10,2,8.0,994.0,100.0,0.0,42.0,0.7,0.7,1740.0,198.0,10.9,7.6,1
2019,2,10,3,8.0,993.5,100.0,0.0,43.0,1.2,1.2,3620.0,195.0,14.0,8.9,1
2019,2,10,4,8.0,993.0,100.0,1.0,42.0,1.7,1.7,3360.0,183.0,12.2,9.0,1
2019,2,10,5,8.0,992.3,100.0,1.2,42.0,1.3,1.3,5810.0,180.0,14.4,9.3,1
2019,2,10,6,8.0,992.1,100.0,1.7,42.0,1.2,1.2,5830.0,187.0,13.6,9.8,1
2019,2,10,7,8.0,992.0,100.0,1.1,42.0,1.4,1.4,5060.0,185.0,13.5,9.5,1
2019,2,10,8,0.0,991.9,100.0,0.8,41.0,1.7,1.7,5060.0,197.0,14.9,10.8,1
2019,2,10,9,8.0,992.0,100.0,0.5,41.0,2.2,2.2,2410.0,197.0,14.9,11.3,1
2019,2,10,10,8.0,992.0,100.0,0.6,40.0,2.2,2.2,2940.0,196.0,14.7,10.9,1
2019,2,10,11,8.0,992.0,100.0,0.5,40.0,2.0,2.0,3670.0,201.0,12.7,9.7,1
2019,2,10,12,8.0,992.4,99.0,0.5,39.0,2.5,2.4,5360.0,212.0,12.9,9.1,1
2019,2,10,13,8.0,992.8,96.0,0.0,39.0,2.6,2.0,14100.0,216.0,13.2,9.8,1
2019,2,10,14,8.0,993.4,93.0,0.0,38.0,2.6,1.6,13660.0,216.0,12.4,9.2,1
2019,2,10,15,8.0,994.0,91.0,0.0,38.0,2.6,1.4,15820.0,215.0,12.4,9.2,1
2019,2,10,16,8.0,994.4,91.0,0.0,38.0,2.3,1.0,15880.0,208.0,13.7,8.6,1
2019,2,10,17,8.0,994.6,93.0,0.0,38.0,2.1,1.1,16150.0,202.0,9.4,6.6,1
2019,2,10,18,8.0,994.9,94.0,0.0,38.0,1.9,1.1,15470.0,202.0,9.5,7.6,1
2019,2,10,19,8.0,995.1,90.0,0.0,37.0,2.0,0.5,19260.0,202.0,9.1,7.5,1
2019,2,10,20,8.0,995.5,94.0,0.0,37.0,2.0,1.0,18920.0,203.0,9.1,7.0,1
2019,2,10,21,8.0,995.8,96.0,0.0,36.0,2.0,1.5,14890.0,202.0,9.8,7.2,1
2019,2,10,22,8.0,995.8,98.0,0.0,36.0,1.8,1.6,12910.0,203.0,8.2,6.5,1
2019,2,10,23,8.0,996.1,99.0,1.7,37.0,1.4,1.3,4960.0,199.0,8.2,5.6,1
2019,2,11,0,8.0,996.0,98.0,0.0,37.0,1.8,1.5,14420.0,189.0,8.5,6.3,1
2019,2,11,1,8.0,995.8,98.0,1.1,36.0,1.1,0.9,4860.0,183.0,7.9,5.9,1
2019,2,11,2,8.0,995.6,98.0,0.0,36.0,1.6,1.3,17220.0,157.0,5.8,4.4,1
2019,2,11,3,8.0,995.2,98.0,0.0,36.0,1.5,1.2,16350.0,163.0,6.1,4.8,1
2019,2,11,4,8.0,994.8,99.0,0.0,36.0,1.0,0.9,7270.0,132.0,4.5,3.5,1
2019,2,11,5,8.0,994.4,100.0,0.4,36.0,1.0,1.0,3710.0,119.0,4.6,3.7,1
2019,2,11,6,8.0,994.2,100.0,0.8,36.0,0.7,0.7,3570.0,114.0,4.3,3.2,1
2019,2,11,7,8.0,994.1,100.0,0.8,36.0,0.4,0.4,3070.0,113.0,4.4,3.3,1
2019,2,11,8,8.0,993.6,100.0,0.2,35.0,0.3,0.3,3000.0,107.0,5.6,4.2,1
2019,2,11,10,8.0,993.4,100.0,0.5,36.0,0.4,0.4,3010.0,117.0,2.9,2.3,1
2019,2,11,11,8.0,993.5,100.0,0.0,35.0,0.7,0.7,5700.0,138.0,3.3,2.6,1
2019,2,11,12,8.0,993.6,100.0,0.4,35.0,0.8,0.8,4820.0,184.0,3.3,2.2,1
2019,2,11,14,8.0,993.7,100.0,0.0,36.0,0.7,0.7,3510.0,193.0,1.1,0.6,1
2019,2,11,15,8.0,993.9,100.0,0.0,36.0,0.7,0.7,2860.0,232.0,1.1,0.7,1
2019,2,11,16,8.0,994.1,100.0,0.0,35.0,0.7,0.7,1510.0,352.0,1.9,0.7,1
2019,2,11,17,9.0,994.2,100.0,0.0,35.0,0.5,0.5,350.0,355.0,3.0,2.4,1
2019,2,11,18,8.0,994.3,100.0,0.5,35.0,0.3,0.3,1480.0,9.0,3.2,2.4,1
2019,2,11,19,8.0,994.5,100.0,0.3,35.0,0.3,0.3,3190.0,2.0,4.2,3.2,1
2019,2,11,20,7.0,994.9,100.0,0.7,35.0,0.4,0.4,3390.0,356.0,5.4,3.7,1
2019,2,11,21,8.0,995.3,100.0,0.2,36.0,0.4,0.4,3360.0,357.0,5.5,4.1,1
2019,2,11,22,8.0,995.6,100.0,0.4,35.0,0.5,0.5,4470.0,357.0,7.1,5.1,1
2019,2,11,23,8.0,996.2,100.0,0.9,36.0,0.4,0.4,2380.0,352.0,5.2,4.0,1
2019,2,12,0,8.0,996.6,100.0,0.7,36.0,0.4,0.4,3730.0,349.0,6.1,4.9,1
2019,2,12,1,8.0,997.1,100.0,0.7,36.0,0.2,0.2,2720.0,341.0,9.7,7.3,1
2019,2,12,2,8.0,998.0,96.0,0.3,36.0,-0.4,-0.9,5300.0,345.0,11.1,7.9,1
2019,2,12,4,8.0,1000.1,92.0,0.0,35.0,-1.4,-2.6,50000.0,341.0,10.9,7.6,1
2019,2,12,5,7.0,1001.0,91.0,0.0,35.0,-1.6,-3.0,50000.0,340.0,10.7,7.7,1
2019,2,12,6,8.0,1002.2,90.0,0.0,35.0,-2.0,-3.5,50000.0,342.0,11.2,7.3,1
2019,2,12,7,1.0,1003.2,88.0,0.0,35.0,-2.6,-4.2,50000.0,324.0,9.4,6.6,1
2019,2,12,8,0.0,1004.0,88.0,0.0,35.0,-3.4,-5.1,50000.0,321.0,10.7,6.8,1
2019,2,12,9,0.0,1004.9,83.0,0.0,35.0,-3.0,-5.4,46230.0,319.0,9.9,7.3,1
2019,2,12,10,0.0,1005.3,81.0,0.0,35.0,-2.5,-5.3,47510.0,316.0,9.1,6.1,1
2019,2,12,11,0.0,1005.5,77.0,0.0,35.0,-1.8,-5.3,34970.0,317.0,9.2,6.8,1
2019,2,12,12,0.0,1006.3,77.0,0.0,35.0,-1.3,-4.9,47330.0,308.0,9.4,6.8,1
2019,2,12,13,0.0,1007.0,78.0,0.0,35.0,-1.1,-4.4,32290.0,303.0,8.6,6.3,1
2019,2,12,14,1.0,1007.8,81.0,0.0,35.0,-1.5,-4.4,50000.0,302.0,9.2,7.1,1
2019,2,12,15,0.0,1008.7,84.0,0.0,35.0,-2.3,-4.6,50000.0,297.0,7.0,5.2,1
2019,2,12,16,0.0,1009.4,84.0,0.0,35.0,-1.7,-4.0,31610.0,304.0,7.6,5.6,1
2019,2,12,17,0.0,1010.2,88.0,0.0,35.0,-2.8,-4.4,50000.0,306.0,7.6,5.0,1
2019,2,12,18,0.0,1010.8,89.0,0.0,35.0,-3.1,-4.7,50000.0,303.0,6.8,5.3,1
2019,2,12,19,0.0,1011.4,91.0,0.0,35.0,-3.9,-5.2,50000.0,295.0,6.3,4.4,1
2019,2,12,20,0.0,1011.8,91.0,0.0,35.0,-4.6,-5.8,50000.0,297.0,5.7,4.1,1
2019,2,12,21,0.0,1012.3,92.0,0.0,35.0,-5.1,-6.3,50000.0,293.0,7.4,4.8,1
2019,2,12,22,0.0,1012.5,94.0,0.0,34.0,-5.9,-6.6,50000.0,266.0,5.0,3.9,1
2019,2,12,23,0.0,1012.4,97.0,0.0,34.0,-6.8,-7.2,50000.0,249.0,4.9,4.1,1
2019,2,13,0,0.0,1012.0,97.0,0.0,34.0,-7.3,-7.7,50000.0,247.0,3.9,3.6,1
2019,2,13,1,0.0,1011.5,99.0,0.0,34.0,-7.8,-8.0,34400.0,238.0,4.3,3.9,1
2019,2,13,2,0.0,1010.8,99.0,0.0,34.0,-7.1,-7.2,28270.0,234.0,3.9,3.5,1
2019,2,13,3,2.0,1009.8,99.0,0.0,35.0,-6.9,-7.0,39270.0,192.0,3.4,2.9,1
2019,2,13,4,0.0,1008.8,99.0,0.0,34.0,-6.8,-6.9,19210.0,155.0,2.8,2.0,1
2019,2,13,5,6.0,1007.7,100.0,0.0,35.0,-3.0,-3.1,50000.0,176.0,5.4,4.0,1
2019,2,13,6,8.0,1007.0,98.0,0.0,35.0,-1.4,-1.7,50000.0,184.0,6.1,4.5,1
2019,2,13,7,8.0,1006.7,99.0,2.2,35.0,-1.0,-1.1,2670.0,180.0,6.6,4.7,1
2019,2,13,8,8.0,1006.4,100.0,1.0,36.0,-0.6,-0.6,3100.0,180.0,6.5,5.1,1
2019,2,13,9,8.0,1006.2,99.0,0.5,36.0,-0.3,-0.4,4440.0,180.0,8.1,5.2,1
2019,2,13,10,8.0,1006.2,100.0,0.2,35.0,-0.3,-0.4,3130.0,182.0,6.6,5.0,1
2019,2,13,11,8.0,1006.6,100.0,0.0,35.0,-0.2,-0.2,2480.0,193.0,7.8,5.3,1
2019,2,13,12,8.0,1007.4,100.0,0.0,36.0,-0.1,-0.1,2610.0,218.0,5.2,3.8,1
2019,2,13,13,8.0,1007.4,100.0,0.0,36.0,0.2,0.2,10470.0,201.0,4.8,3.5,1
2019,2,13,14,8.0,1008.0,100.0,0.0,36.0,0.2,0.2,31620.0,244.0,5.3,3.6,1
2019,2,13,15,8.0,1008.8,100.0,0.0,37.0,0.2,0.2,10090.0,249.0,4.1,3.3,1
2019,2,13,16,8.0,1008.8,100.0,0.0,37.0,0.2,0.2,14290.0,208.0,3.8,2.8,1
2019,2,13,17,8.0,1009.3,100.0,0.0,37.0,0.3,0.3,20250.0,238.0,5.4,4.3,1
2019,2,13,18,8.0,1009.9,99.0,0.0,37.0,0.5,0.4,50000.0,244.0,6.6,4.2,1
2019,2,13,19,8.0,1010.2,99.0,0.0,37.0,0.3,0.2,50000.0,235.0,5.2,4.0,1
2019,2,13,20,7.0,1010.3,98.0,0.0,37.0,0.7,0.4,35340.0,253.0,6.2,4.3,1
2019,2,13,21,8.0,1010.1,94.0,0.0,37.0,1.3,0.5,50000.0,258.0,6.3,4.6,1
2019,2,13,22,7.0,1010.3,93.0,0.0,37.0,1.9,0.9,50000.0,270.0,7.7,5.6,1
2019,2,13,23,8.0,1010.8,94.0,0.0,37.0,2.1,1.3,49520.0,271.0,6.5,4.8,1
2019,2,14,0,8.0,1011.4,96.0,0.0,37.0,2.1,1.6,7190.0,307.0,8.7,6.6,1
2019,2,14,1,8.0,1012.1,92.0,0.0,36.0,2.2,1.0,50000.0,315.0,10.7,7.1,1
2019,2,14,2,8.0,1013.4,96.0,0.0,36.0,2.0,1.3,13300.0,311.0,7.8,5.7,1
2019,2,14,3,8.0,1014.7,94.0,0.0,36.0,1.9,1.0,9570.0,320.0,11.0,7.1,1
2019,2,14,4,8.0,1015.7,92.0,0.0,36.0,1.7,0.5,14750.0,317.0,8.3,6.0,1
2019,2,14,5,6.0,1016.9,92.0,0.0,36.0,1.1,-0.1,50000.0,317.0,6.9,4.9,1
2019,2,14,6,0.0,1018.0,91.0,0.0,36.0,0.1,-1.2,50000.0,302.0,5.3,3.9,1
2019,2,14,7,0.0,1019.3,89.0,0.0,36.0,-0.1,-1.6,50000.0,301.0,5.3,4.2,1
2019,2,14,8,0.0,1019.9,90.0,0.0,36.0,-0.5,-1.9,50000.0,280.0,4.7,3.9,1
2019,2,14,9,0.0,1020.3,82.0,0.0,36.0,0.6,-2.2,50000.0,267.0,4.8,3.7,1
2019,2,14,10,0.0,1020.3,80.0,0.0,36.0,1.2,-1.8,50000.0,241.0,6.2,4.6,1
2019,2,14,11,0.0,1020.3,77.0,0.0,36.0,1.7,-1.9,50000.0,225.0,4.4,3.5,1
2019,2,14,12,0.0,1019.0,76.0,0.0,36.0,1.9,-1.8,50000.0,195.0,5.6,4.2,1
2019,2,14,13,0.0,1018.0,80.0,800.0,36.0,2.6,-0.5,43350.0,208.0,7.9,6.2,1
2019,2,14,14,0.0,1016.4,72.0,0.0,36.0,3.4,-1.1,29830.0,205.0,9.0,5.9,1
2019,2,14,15,0.0,1015.6,84.0,0.0,36.0,2.4,0.0,30060.0,216.0,11.0,8.0,1
2019,2,14,16,5.0,1014.6,95.0,0.0,36.0,1.2,0.4,13490.0,212.0,9.3,7.4,1
2019,2,14,17,8.0,1014.8,99.0,0.0,36.0,1.0,0.8,19400.0,245.0,9.4,6.8,1
2019,2,14,18,8.0,1014.6,100.0,0.0,36.0,1.4,1.4,3950.0,251.0,8.0,6.2,1
2019,2,14,19,8.0,1014.0,100.0,0.0,35.0,2.4,2.4,20260.0,251.0,8.9,6.6,1
2019,2,14,20,8.0,1013.9,96.0,0.0,35.0,3.0,2.5,39360.0,274.0,8.3,5.9,1
2019,2,14,21,7.0,1013.6,95.0,0.0,35.0,3.1,2.3,50000.0,261.0,9.5,6.4,1
2019,2,14,22,3.0,1013.7,93.0,0.0,35.0,3.1,2.1,50000.0,259.0,8.1,6.3,1
2019,2,14,23,3.0,1013.6,92.0,0.0,35.0,3.2,2.0,50000.0,265.0,8.5,6.4,1
2019,2,15,0,0.0,1013.8,85.0,0.0,35.0,3.6,1.3,50000.0,275.0,8.5,6.1,1
2019,2,15,1,0.0,1014.0,83.0,0.0,35.0,3.7,1.0,50000.0,275.0,8.8,6.6,1
2019,2,15,2,0.0,1013.8,79.0,0.0,35.0,3.9,0.6,50000.0,282.0,8.1,6.0,1
2019,2,15,3,1.0,1013.8,69.0,0.0,35.0,4.6,-0.6,50000.0,288.0,8.4,6.5,1
2019,2,15,4,4.0,1014.0,69.0,0.0,35.0,4.5,-0.6,49740.0,264.0,8.6,6.0,1
2019,2,15,5,1.0,1014.4,77.0,0.0,35.0,3.5,-0.1,50000.0,277.0,9.4,6.7,1
2019,2,15,6,1.0,1015.0,74.0,0.0,35.0,3.9,-0.3,50000.0,281.0,8.3,6.4,1
2019,2,15,7,0.0,1015.6,69.0,0.0,35.0,4.7,-0.6,50000.0,285.0,11.8,8.3,1
2019,2,15,8,0.0,1015.3,66.0,0.0,35.0,5.0,-0.9,50000.0,282.0,11.6,8.8,1
2019,2,15,9,0.0,1015.6,64.0,0.0,35.0,5.4,-0.8,50000.0,278.0,11.6,8.8,1
2019,2,15,10,0.0,1015.5,60.0,0.0,35.0,6.0,-1.0,44680.0,279.0,11.1,8.1,1
2019,2,15,11,0.0,1015.0,59.0,0.0,35.0,6.6,-0.9,46350.0,267.0,10.1,7.5,1
2019,2,15,12,0.0,1014.4,55.0,0.0,35.0,7.0,-1.3,50000.0,270.0,10.6,7.3,1
2019,2,15,13,0.0,1013.9,59.0,0.0,35.0,6.3,-1.0,48660.0,280.0,11.2,7.9,1
2019,2,15,14,0.0,1014.1,71.0,0.0,35.0,5.4,0.5,50000.0,285.0,11.2,8.8,1
2019,2,15,15,0.0,1014.1,77.0,0.0,34.0,4.9,1.2,50000.0,284.0,8.2,6.0,1
2019,2,15,16,0.0,1014.6,81.0,0.0,34.0,4.6,1.7,50000.0,255.0,5.8,4.3,1
2019,2,15,17,0.0,1015.2,85.0,0.0,34.0,3.9,1.6,50000.0,266.0,7.1,5.0,1
